delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,cost_per_km,package_category,delivery_performance
20510.0,xpressbees,documents,bike,standard,east,hot,17.6,4.34,1,24,no,delivered,4,101.02,-23,5.739772727272727,Light,On Time
20511.0,blue dart,documents,scooter,same day,west,cold,230.6,31.94,6,8,no,delivered,4,1348.82,-2,5.849176062445793,Heavy,On Time
20512.0,ekart,pharmacy,truck,standard,north,foggy,297.1,42.49,10,24,no,delivered,5,1618.97,-14,5.449242679232581,Heavy,On Time
20513.0,delhivery,documents,ev van,two day,west,rainy,254.4,27.8,14,16,no,delivered,3,1355.4,-2,5.327830188679245,Heavy,On Time
20514.0,amazon logistics,groceries,truck,two day,central,rainy,126.3,20.1,9,16,no,delivered,4,691.8,-7,5.477434679334917,Heavy,On Time
20515.0,ekart,cosmetics,ev bike,express,north,rainy,262.9,30.23,8,7,yes,delayed,3,1455.19,1,5.535146443514645,Heavy,Delayed
20516.0,dhl,fragile items,scooter,two day,south,foggy,11.9,42.69,3,16,no,delivered,5,187.57,-13,15.762184873949579,Heavy,On Time
20517.0,fedex,cosmetics,bike,same day,central,stormy,220.1,31.37,9,8,yes,delayed,3,1294.61,1,5.881917310313494,Heavy,Delayed
20518.0,dhl,furniture,van,two day,east,stormy,52.8,43.97,6,16,no,delivered,4,395.91,-10,7.498295454545455,Heavy,On Time
20519.0,amazon logistics,cosmetics,ev bike,standard,west,rainy,86.0,5.98,6,24,no,delivered,3,447.94,-18,5.208604651162791,Light,On Time
20520.0,ecom express,groceries,bike,same day,central,clear,105.3,4.59,3,8,no,delivered,4,640.27,-5,6.080436847103514,Light,On Time
20521.0,shadowfax,documents,ev van,two day,central,hot,54.3,5.5,4,16,no,delivered,5,288.0,-12,5.303867403314918,Light,On Time
20522.0,amazon logistics,cosmetics,scooter,express,north,cold,151.4,32.65,4,5,no,delivered,4,904.95,-1,5.977212681638045,Heavy,On Time
20523.0,delhivery,clothing,ev bike,two day,south,clear,128.3,18.09,4,16,no,delivered,3,695.77,-12,5.422992985190958,Light,On Time
20524.0,ecom express,automobile parts,ev van,two day,south,stormy,159.8,3.62,10,16,no,delivered,3,809.86,-6,5.067959949937421,Light,On Time
20525.0,blue dart,groceries,truck,two day,central,foggy,111.2,39.96,6,16,no,delivered,4,675.88,-10,6.0780575539568344,Heavy,On Time
20526.0,delhivery,fragile items,scooter,same day,central,cold,28.7,42.0,3,8,no,delivered,3,369.5,-5,12.874564459930314,Heavy,On Time
20527.0,delhivery,electronics,scooter,standard,central,hot,241.9,17.6,6,24,no,delivered,4,1262.3,-18,5.2182720132286065,Light,On Time
20528.0,ekart,furniture,van,two day,north,stormy,242.3,31.28,10,16,no,delivered,5,1305.34,-6,5.387288485348741,Heavy,On Time
20529.0,amazon logistics,groceries,ev van,two day,west,foggy,217.3,43.96,7,16,no,delivered,3,1218.38,-9,5.606902899217672,Heavy,On Time
20530.0,ekart,groceries,ev bike,same day,east,foggy,197.8,41.8,6,8,no,delivered,4,1214.4,-2,6.1395348837209305,Heavy,On Time
20531.0,amazon logistics,furniture,truck,express,west,foggy,143.6,38.34,8,4,yes,failed,1,883.02,4,6.1491643454039,Heavy,Delayed
20532.0,dhl,pharmacy,ev bike,same day,north,foggy,222.6,9.43,7,8,no,delivered,3,1241.29,-1,5.576325247079964,Light,On Time
20533.0,delhivery,automobile parts,bike,two day,north,clear,260.7,18.57,4,16,no,delivered,4,1359.21,-12,5.213693901035674,Light,On Time
20534.0,fedex,fragile items,bike,standard,south,clear,227.4,3.52,6,24,no,delivered,5,1147.56,-18,5.046437994722955,Light,On Time
20535.0,ekart,documents,truck,express,south,hot,77.3,21.51,3,3,yes,delayed,2,501.03,0,6.481630012936611,Heavy,Delayed
20536.0,ekart,automobile parts,truck,standard,west,clear,61.7,28.56,4,24,no,delivered,4,394.18,-20,6.388654781199351,Heavy,On Time
20537.0,fedex,furniture,scooter,two day,north,foggy,170.2,40.53,7,16,no,delivered,3,972.59,-9,5.714394829612221,Heavy,On Time
20538.0,amazon logistics,furniture,truck,same day,central,clear,119.1,5.94,5,8,no,delivered,5,713.32,-3,5.989252728799329,Light,On Time
20539.0,shadowfax,electronics,bike,two day,north,foggy,104.7,6.12,7,16,no,delivered,5,541.86,-9,5.1753581661891115,Light,On Time
20540.0,ekart,cosmetics,scooter,two day,east,foggy,280.9,17.45,14,16,no,delivered,5,1456.85,-2,5.186365254538982,Light,On Time
20541.0,xpressbees,fragile items,ev van,standard,east,clear,221.6,17.26,6,24,no,delivered,3,1159.78,-18,5.233664259927798,Light,On Time
20542.0,xpressbees,documents,bike,express,south,rainy,150.9,44.79,8,5,yes,delayed,3,938.87,3,6.221802518223989,Heavy,Delayed
20543.0,ekart,fragile items,truck,two day,north,clear,103.8,38.51,6,16,no,delivered,5,634.53,-10,6.11300578034682,Heavy,On Time
20544.0,amazon logistics,electronics,ev van,standard,north,foggy,79.8,19.35,4,24,no,delivered,4,457.05,-20,5.727443609022557,Light,On Time
20545.0,amazon logistics,automobile parts,ev bike,two day,south,clear,297.1,2.25,7,16,no,delivered,5,1502.25,-9,5.056378323796701,Light,On Time
20546.0,shadowfax,documents,van,express,east,foggy,89.8,14.94,4,3,yes,delayed,2,543.82,1,6.055902004454344,Light,Delayed
20547.0,ekart,furniture,scooter,same day,north,clear,254.0,48.43,7,8,no,delivered,4,1515.29,-1,5.965708661417323,Heavy,On Time
20548.0,dhl,electronics,bike,standard,central,foggy,40.5,19.7,4,24,no,delivered,4,261.6,-20,6.45925925925926,Light,On Time
20549.0,dhl,automobile parts,bike,express,central,rainy,229.9,0.67,10,6,yes,failed,1,1201.18,4,5.224793388429752,Light,Delayed
20550.0,blue dart,furniture,truck,two day,west,stormy,148.1,16.83,9,16,no,delivered,5,790.99,-7,5.340918298446995,Light,On Time
20551.0,ekart,automobile parts,truck,two day,central,foggy,136.3,23.07,8,16,no,delivered,5,750.71,-8,5.507776962582538,Heavy,On Time
20552.0,blue dart,groceries,van,standard,south,cold,242.9,48.76,4,24,no,delivered,4,1360.78,-20,5.602223137093453,Heavy,On Time
20553.0,blue dart,electronics,scooter,same day,central,cold,17.3,30.22,2,8,no,delivered,5,277.16,-6,16.020809248554915,Heavy,On Time
20554.0,xpressbees,cosmetics,bike,standard,north,stormy,3.6,46.12,6,24,no,delivered,4,156.36,-18,43.43333333333334,Heavy,On Time
20555.0,blue dart,clothing,bike,two day,west,clear,32.5,0.67,1,16,no,delivered,5,163.46,-15,5.029538461538462,Light,On Time
20556.0,fedex,pharmacy,scooter,express,east,hot,14.8,20.35,1,2,no,delivered,5,185.05,-1,12.503378378378379,Heavy,On Time
20557.0,dhl,electronics,ev van,express,east,hot,279.4,49.28,5,7,no,delivered,5,1594.84,-2,5.708088761632069,Heavy,On Time
20558.0,delhivery,clothing,scooter,same day,central,hot,36.4,27.64,3,8,no,delivered,5,364.92,-5,10.025274725274727,Heavy,On Time
20559.0,amazon logistics,pharmacy,bike,standard,south,cold,236.4,8.24,6,24,no,delivered,3,1206.72,-18,5.104568527918782,Light,On Time
20560.0,ecom express,cosmetics,truck,same day,east,foggy,227.0,24.25,11,8,yes,delayed,3,1307.75,3,5.761013215859031,Heavy,Delayed
20561.0,shadowfax,clothing,bike,express,east,foggy,3.6,9.9,2,2,yes,delayed,2,95.6674,0,26.574277777777777,Light,Delayed
20562.0,xpressbees,clothing,van,express,east,rainy,84.5,25.2,5,3,yes,delayed,2,548.1,2,6.486390532544379,Heavy,Delayed
20563.0,ekart,fragile items,ev bike,two day,south,clear,242.4,21.71,10,16,no,delivered,4,1277.13,-6,5.268688118811881,Heavy,On Time
20564.0,amazon logistics,electronics,bike,two day,west,clear,195.7,44.45,6,16,no,delivered,5,1111.85,-10,5.681400102197241,Heavy,On Time
20565.0,amazon logistics,documents,ev van,standard,east,hot,232.8,27.22,6,24,no,delivered,5,1245.66,-18,5.350773195876289,Heavy,On Time
20566.0,dhl,automobile parts,truck,same day,north,clear,249.1,25.19,5,8,no,delivered,5,1421.07,-3,5.704817342432758,Heavy,On Time
20567.0,xpressbees,furniture,ev van,express,east,cold,10.4,15.64,1,2,no,delivered,5,148.92,-1,14.319230769230767,Light,On Time
20568.0,ecom express,electronics,ev bike,standard,west,rainy,201.8,15.93,10,24,no,delivered,3,1056.79,-14,5.236818632309217,Light,On Time
20569.0,shadowfax,automobile parts,ev van,express,north,stormy,11.3,45.97,7,2,yes,failed,2,244.41,5,21.629203539823006,Heavy,Delayed
20570.0,blue dart,groceries,truck,standard,north,cold,278.6,20.48,10,24,no,delivered,5,1454.44,-14,5.220531227566403,Heavy,On Time
20571.0,ekart,cosmetics,bike,two day,east,rainy,128.7,44.45,7,16,no,delivered,3,776.85,-9,6.036130536130536,Heavy,On Time
20572.0,blue dart,pharmacy,bike,express,north,clear,96.5,21.18,4,3,yes,delayed,2,596.04,1,6.176580310880829,Heavy,Delayed
20573.0,ekart,groceries,scooter,same day,east,foggy,52.8,35.16,4,8,no,delivered,5,469.48,-4,8.891666666666667,Heavy,On Time
20574.0,ecom express,groceries,bike,express,north,hot,203.6,45.98,4,6,no,delivered,3,1205.94,-2,5.923084479371317,Heavy,On Time
20575.0,blue dart,furniture,ev bike,express,central,rainy,246.1,44.03,16,6,yes,delayed,3,1412.59,10,5.739902478667208,Heavy,Delayed
20576.0,ecom express,groceries,ev van,express,west,foggy,33.4,31.41,1,2,no,delivered,3,311.23,-1,9.318263473053893,Heavy,On Time
20577.0,ekart,clothing,truck,standard,west,stormy,294.7,28.09,12,24,no,delivered,5,1557.77,-12,5.285951815405498,Heavy,On Time
20578.0,fedex,cosmetics,scooter,standard,central,stormy,25.1,0.86,6,24,no,delivered,4,128.08,-18,5.102788844621514,Light,On Time
20579.0,fedex,cosmetics,ev van,standard,west,cold,235.4,43.77,6,24,no,delivered,4,1308.31,-18,5.557816482582838,Heavy,On Time
20580.0,blue dart,pharmacy,scooter,standard,north,clear,21.5,7.25,3,24,no,delivered,5,129.25,-21,6.011627906976744,Light,On Time
20581.0,blue dart,cosmetics,ev van,same day,central,cold,63.2,17.45,3,8,no,delivered,5,468.35,-5,7.410601265822785,Light,On Time
20582.0,ekart,furniture,ev bike,standard,east,hot,48.2,36.53,3,24,no,delivered,4,350.59,-21,7.273651452282157,Heavy,On Time
20583.0,delhivery,automobile parts,van,express,west,cold,51.6,25.3,1,3,no,delivered,5,383.9,-2,7.4399224806201545,Heavy,On Time
20584.0,xpressbees,fragile items,ev bike,same day,central,clear,257.4,1.35,6,8,no,delivered,5,1391.05,-2,5.404234654234655,Light,On Time
20585.0,fedex,automobile parts,truck,same day,east,hot,199.2,5.65,4,8,no,delivered,5,1112.95,-4,5.587098393574298,Light,On Time
20586.0,amazon logistics,electronics,ev van,same day,central,stormy,291.6,37.07,9,8,yes,delayed,2,1632.7206,1,5.599179012345679,Heavy,Delayed
20587.0,amazon logistics,electronics,truck,express,central,hot,67.5,26.04,1,3,no,delivered,5,465.62,-2,6.898074074074074,Heavy,On Time
20588.0,dhl,furniture,van,standard,east,clear,57.8,29.59,1,24,no,delivered,4,377.77,-23,6.535813148788927,Heavy,On Time
20589.0,amazon logistics,cosmetics,bike,standard,north,foggy,50.4,4.92,3,24,no,delivered,5,266.76,-21,5.292857142857143,Light,On Time
20590.0,delhivery,documents,ev van,express,west,cold,250.5,7.69,6,7,no,delivered,5,1325.57,-1,5.291696606786427,Light,On Time
20591.0,dhl,clothing,ev bike,two day,central,hot,100.2,16.74,5,16,no,delivered,3,551.22,-11,5.501197604790419,Light,On Time
20592.0,shadowfax,electronics,bike,two day,north,stormy,179.9,3.31,10,16,no,delivered,5,909.43,-6,5.055197331851028,Light,On Time
20593.0,fedex,furniture,truck,standard,central,stormy,104.8,30.75,9,24,no,delivered,3,616.25,-15,5.880248091603054,Heavy,On Time
20594.0,xpressbees,automobile parts,ev bike,standard,west,stormy,162.6,0.99,7,24,no,delivered,4,815.97,-17,5.018265682656827,Light,On Time
20595.0,amazon logistics,furniture,ev bike,express,north,cold,207.2,33.85,9,6,yes,delayed,3,1187.55,3,5.731418918918919,Heavy,Delayed
20596.0,dhl,cosmetics,scooter,standard,west,rainy,36.4,10.95,2,24,no,delivered,4,214.85,-22,5.902472527472527,Light,On Time
20597.0,ekart,electronics,bike,standard,west,cold,271.1,27.52,7,24,no,delivered,5,1438.06,-17,5.304537071191442,Heavy,On Time
20598.0,shadowfax,clothing,ev van,express,east,stormy,93.3,14.72,6,3,yes,delayed,2,560.66,3,6.009217577706323,Light,Delayed
20599.0,amazon logistics,cosmetics,van,two day,east,cold,50.2,8.85,3,16,no,delivered,4,277.55,-13,5.528884462151394,Light,On Time
20600.0,ecom express,groceries,ev van,standard,north,clear,236.5,41.37,5,24,no,delivered,3,1306.61,-19,5.524778012684989,Heavy,On Time
20601.0,amazon logistics,electronics,van,standard,central,stormy,297.1,21.53,9,24,no,delivered,5,1559.09,-15,5.24769437899697,Heavy,On Time
20602.0,ekart,documents,ev bike,standard,south,foggy,100.2,34.19,3,24,no,delivered,4,603.57,-21,6.023652694610779,Heavy,On Time
20603.0,blue dart,fragile items,scooter,same day,south,foggy,124.1,19.39,4,8,no,delivered,4,778.67,-4,6.274536663980661,Light,On Time
20604.0,shadowfax,cosmetics,truck,two day,north,rainy,57.0,2.54,7,16,no,delivered,3,292.62,-9,5.133684210526316,Light,On Time
20605.0,dhl,fragile items,truck,two day,south,foggy,8.0,46.54,3,16,no,delivered,4,179.62,-13,22.4525,Heavy,On Time
20606.0,shadowfax,groceries,scooter,two day,north,cold,41.1,28.24,3,16,no,delivered,4,290.22,-13,7.061313868613139,Heavy,On Time
20607.0,ecom express,automobile parts,ev bike,same day,central,clear,286.9,3.68,8,8,yes,delayed,3,1545.54,0,5.387033809689788,Light,Delayed
20608.0,fedex,automobile parts,van,same day,central,rainy,265.3,46.03,14,8,yes,failed,2,1564.59,6,5.897436863927629,Heavy,Delayed
20609.0,dhl,groceries,truck,standard,north,stormy,239.6,39.57,11,24,no,delivered,4,1316.71,-13,5.495450751252087,Heavy,On Time
20610.0,amazon logistics,clothing,bike,two day,north,stormy,282.2,34.98,15,16,no,delivered,5,1515.94,-1,5.371863926293409,Heavy,On Time
20611.0,dhl,automobile parts,bike,two day,east,cold,190.0,31.66,8,16,no,delivered,5,1044.98,-8,5.499894736842105,Heavy,On Time
20612.0,shadowfax,groceries,ev bike,standard,south,clear,118.8,23.05,2,24,no,delivered,4,663.15,-22,5.582070707070707,Heavy,On Time
20613.0,blue dart,furniture,ev van,express,north,rainy,79.0,46.13,7,3,yes,delayed,3,583.39,4,7.3846835443037975,Heavy,Delayed
20614.0,fedex,automobile parts,bike,two day,west,hot,227.7,20.13,7,16,no,delivered,5,1198.89,-9,5.265217391304349,Heavy,On Time
20615.0,dhl,documents,bike,same day,central,clear,207.2,36.88,6,8,no,delivered,4,1246.64,-2,6.0166023166023175,Heavy,On Time
20616.0,blue dart,fragile items,scooter,two day,south,clear,147.1,43.19,6,16,no,delivered,5,865.07,-10,5.880829367777023,Heavy,On Time
20617.0,blue dart,clothing,bike,express,east,rainy,187.2,29.98,6,5,yes,delayed,3,1075.94,1,5.747542735042735,Heavy,Delayed
20618.0,xpressbees,documents,scooter,same day,east,cold,193.3,23.7,6,8,no,delivered,5,1137.6,-2,5.885152612519399,Heavy,On Time
20619.0,blue dart,groceries,ev bike,standard,south,foggy,133.0,7.11,4,24,no,delivered,3,686.33,-20,5.160375939849624,Light,On Time
20620.0,blue dart,furniture,ev bike,two day,north,rainy,62.4,33.7,8,16,no,delivered,4,413.1,-8,6.620192307692308,Heavy,On Time
20621.0,delhivery,documents,truck,two day,west,cold,66.3,17.16,3,16,no,delivered,4,382.98,-13,5.776470588235295,Light,On Time
20622.0,delhivery,fragile items,van,two day,central,stormy,39.2,49.46,5,16,no,delivered,4,344.38,-11,8.785204081632653,Heavy,On Time
20623.0,dhl,pharmacy,bike,two day,west,rainy,40.0,46.93,7,16,no,delivered,4,340.79,-9,8.51975,Heavy,On Time
20624.0,fedex,cosmetics,truck,express,central,cold,119.7,13.69,4,4,no,delivered,4,689.57,0,5.760818713450293,Light,On Time
20625.0,shadowfax,cosmetics,ev van,standard,central,cold,66.9,28.61,2,24,no,delivered,4,420.33,-22,6.282959641255605,Heavy,On Time
20626.0,shadowfax,pharmacy,scooter,express,south,hot,15.0,10.63,3,2,yes,delayed,2,156.89,1,10.459333333333332,Light,Delayed
20627.0,fedex,pharmacy,truck,same day,central,foggy,103.2,33.27,2,8,no,delivered,5,715.81,-6,6.936143410852712,Heavy,On Time
20628.0,ecom express,pharmacy,van,same day,south,foggy,40.2,48.5,5,8,no,delivered,3,446.5,-3,11.106965174129352,Heavy,On Time
20629.0,ekart,cosmetics,van,two day,south,rainy,211.6,3.76,9,16,no,delivered,4,1069.28,-7,5.0533081285444235,Light,On Time
20630.0,xpressbees,automobile parts,truck,same day,west,cold,151.8,14.46,3,8,no,delivered,4,902.38,-5,5.944532279314887,Light,On Time
20631.0,delhivery,clothing,scooter,express,south,clear,11.6,30.61,1,2,no,delivered,3,199.83,-1,17.226724137931036,Heavy,On Time
20632.0,amazon logistics,furniture,scooter,express,west,rainy,49.5,4.68,3,2,yes,delayed,3,311.54,1,6.2937373737373745,Light,Delayed
20633.0,dhl,clothing,bike,two day,north,rainy,7.8,31.03,3,16,no,delivered,4,132.09,-13,16.934615384615384,Heavy,On Time
20634.0,dhl,clothing,ev bike,standard,north,stormy,77.5,40.65,9,24,no,delivered,5,509.45,-15,6.573548387096774,Heavy,On Time
20635.0,blue dart,automobile parts,ev van,same day,west,clear,49.9,24.06,2,8,no,delivered,5,421.68,-6,8.450501002004009,Heavy,On Time
20636.0,fedex,furniture,van,standard,east,hot,31.7,7.46,1,24,no,delivered,5,180.88,-23,5.705993690851735,Light,On Time
20637.0,dhl,cosmetics,truck,express,central,clear,60.9,17.8,3,3,yes,delayed,2,407.9,0,6.697865353037766,Light,Delayed
20638.0,ecom express,cosmetics,ev van,standard,north,foggy,206.5,8.33,8,24,no,delivered,4,1057.49,-16,5.121016949152542,Light,On Time
20639.0,blue dart,electronics,ev bike,standard,west,rainy,7.6,44.3,3,24,no,delivered,4,170.9,-21,22.48684210526316,Heavy,On Time
20640.0,dhl,furniture,scooter,express,south,hot,53.6,28.12,1,3,no,delivered,5,402.36,-2,7.5067164179104475,Heavy,On Time
20641.0,ecom express,clothing,ev bike,express,east,stormy,162.1,36.44,8,5,yes,delayed,2,969.82,3,5.982850092535473,Heavy,Delayed
20642.0,amazon logistics,documents,van,standard,east,foggy,94.0,27.91,5,24,no,delivered,5,553.73,-19,5.890744680851064,Heavy,On Time
20643.0,xpressbees,clothing,ev van,two day,central,cold,141.8,48.59,5,16,no,delivered,3,854.77,-11,6.027997179125529,Heavy,On Time
20644.0,fedex,pharmacy,ev van,standard,south,cold,296.3,48.27,5,24,no,delivered,3,1626.31,-19,5.4887276409044885,Heavy,On Time
20645.0,amazon logistics,clothing,bike,same day,south,stormy,81.6,24.12,6,8,no,delivered,3,580.36,-2,7.112254901960785,Heavy,On Time
20646.0,ekart,furniture,ev van,two day,east,rainy,259.7,4.97,8,16,no,delivered,4,1313.41,-8,5.057412398921834,Light,On Time
20647.0,amazon logistics,documents,scooter,standard,central,clear,3.6,36.77,3,24,no,delivered,3,125.81,-21,34.94722222222222,Heavy,On Time
20648.0,shadowfax,automobile parts,van,express,south,cold,109.9,34.15,4,4,no,delivered,4,701.95,0,6.387170154686078,Heavy,On Time
20649.0,dhl,fragile items,ev bike,same day,east,hot,85.0,25.18,4,8,no,delivered,5,600.54,-4,7.065176470588235,Heavy,On Time
20650.0,blue dart,groceries,bike,two day,north,stormy,196.7,8.46,11,16,no,delivered,5,1008.88,-5,5.129028978139298,Light,On Time
20651.0,fedex,documents,bike,express,west,clear,293.6,41.48,6,7,no,delivered,4,1632.7206,-1,5.561037465940054,Heavy,On Time
20652.0,delhivery,cosmetics,van,standard,north,foggy,179.9,5.39,6,24,no,delivered,3,915.67,-18,5.08988326848249,Light,On Time
20653.0,xpressbees,pharmacy,truck,standard,north,cold,155.1,12.23,4,24,no,delivered,4,812.19,-20,5.236557059961316,Light,On Time
20654.0,ekart,furniture,truck,express,south,rainy,215.7,30.3,12,6,yes,delayed,2,1219.4,6,5.6532220676866025,Heavy,Delayed
20655.0,dhl,electronics,ev van,two day,north,rainy,3.6,23.62,4,16,no,delivered,4,95.6674,-12,26.574277777777777,Heavy,On Time
20656.0,blue dart,electronics,scooter,same day,east,clear,228.0,41.9,8,8,yes,delayed,2,1365.7,0,5.989912280701755,Heavy,Delayed
20657.0,fedex,pharmacy,ev bike,standard,south,rainy,31.3,42.02,5,24,no,delivered,4,282.56,-19,9.027476038338659,Heavy,On Time
20658.0,dhl,furniture,scooter,two day,south,rainy,277.7,7.05,9,16,no,delivered,3,1409.65,-7,5.076161325171048,Light,On Time
20659.0,blue dart,fragile items,van,same day,central,hot,270.9,28.25,10,8,yes,delayed,2,1539.25,2,5.6819859726836475,Heavy,Delayed
20660.0,amazon logistics,electronics,truck,same day,west,foggy,111.7,3.28,6,8,no,delivered,5,668.34,-2,5.983348254252462,Light,On Time
20661.0,xpressbees,clothing,van,standard,north,hot,3.6,38.59,1,24,no,delivered,5,130.27,-23,36.18611111111111,Heavy,On Time
20662.0,dhl,fragile items,scooter,two day,west,stormy,80.2,15.7,7,16,no,delivered,5,448.1,-9,5.587281795511222,Light,On Time
20663.0,delhivery,automobile parts,scooter,standard,west,rainy,243.9,39.86,14,24,no,delivered,4,1339.08,-10,5.490282902829028,Heavy,On Time
